Participant_ID,EffectiveDate,TerminationDate,UserId,User Status Description,CreatedDate,HireDate,Organization_ID,ParticipantStatusId,ParticpantStatusDescription,ERName,EmployerOrganizationID,ParticipantName,Participant Last Name,Participant First name,SSN,userStatusID,DOB,ReimbursementMethod,EmploymentStatus,EmploymentStatusID,No: of participants,DivisionName,Bankname,RoutingNo,AccountType,AccountNumber,UserBank_ID,ReimbursementMethod_ID,ByDivision
22540,3/23/2023 12:00:00 AM,,22554,Active,3/23/2023 11:11:52 AM,,1102,1,Active - Full Time,Granite Advisory Services P.C.,1102,"HOPKINS,MATTHEW",HOPKINS,MATTHEW,228612892,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26346,1/1/2022 12:00:00 AM,10/1/2019 12:00:00 AM,27891,Inactive,2/12/2024 7:34:13 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"GUTHRIE,ROBERT",GUTHRIE,ROBERT,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26347,1/1/2022 12:00:00 AM,2/1/2019 12:00:00 AM,27892,Inactive,2/12/2024 7:34:13 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"HIDER,BRADLEY",HIDER,BRADLEY,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26348,1/1/2022 12:00:00 AM,,27893,Active,2/12/2024 7:34:13 AM,,1071,1,Active - Full Time,"Ridgeline Manufacturing, LLC",1071,"HOOSER,JUDITH",HOOSER,JUDITH,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26349,1/1/2022 12:00:00 AM,11/30/2023 12:00:00 AM,27894,Inactive,2/12/2024 7:34:14 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"MERILLAT,ERIC",MERILLAT,ERIC,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26350,1/1/2022 12:00:00 AM,,27895,Active,2/12/2024 7:34:14 AM,,1071,1,Active - Full Time,"Ridgeline Manufacturing, LLC",1071,"MOORE,ROBERT",MOORE,ROBERT,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26351,1/1/2022 12:00:00 AM,3/1/2020 12:00:00 AM,27896,Inactive,2/12/2024 7:34:14 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"PIPHER,JAMES",PIPHER,JAMES,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26352,1/1/2022 12:00:00 AM,11/30/2023 12:00:00 AM,27897,Inactive,2/12/2024 7:34:14 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"RUPPERT,JACK",RUPPERT,JACK,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
26353,1/1/2022 12:00:00 AM,2/1/2019 12:00:00 AM,27898,Inactive,2/12/2024 7:34:15 AM,,1071,2,Active - Part Time,"Ridgeline Manufacturing, LLC",1071,"VAUGHN,DENNIS",VAUGHN,DENNIS,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
27931,11/19/2024 12:00:00 AM,,30067,Active,11/19/2024 12:22:46 PM,,1155,1,Active - Full Time,Village of Brookfield,1155,"SEEMAN,SAMANTHA",SEEMAN,SAMANTHA,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
29387,12/12/2019 12:00:00 AM,1/14/2026 12:00:00 AM,32116,Active,1/16/2026 2:33:38 PM,9/12/2019 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Burgan,Curtis",Burgan,Curtis,289027523,1,,N/A,Terminated,9,1,N/A,,,,,,,False
29483,2/24/2026 12:00:00 AM,,32262,Active,2/24/2026 9:18:12 AM,,440,1,Active - Full Time,Maplewood Community Church,440,"Chastain,Molly",Chastain,Molly,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
29484,2/24/2026 12:00:00 AM,,32263,Active,2/24/2026 9:20:15 AM,10/15/2025 12:00:00 AM,440,1,Active - Full Time,Maplewood Community Church,440,"Compton,Shonte",Compton,Shonte,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
29485,2/24/2026 12:00:00 AM,,32264,Active,2/24/2026 9:25:10 AM,11/1/2025 12:00:00 AM,440,1,Active - Full Time,Maplewood Community Church,440,"Conner,Ryan",Conner,Ryan,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
29486,2/24/2026 12:00:00 AM,,32265,Active,2/24/2026 9:26:31 AM,5/1/2025 12:00:00 AM,440,1,Active - Full Time,Maplewood Community Church,440,"McKee,Ronald",McKee,Ronald,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
29493,8/18/2025 12:00:00 AM,2/24/2026 12:00:00 AM,32281,Active,2/25/2026 1:16:14 PM,8/18/2025 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Frame,William",Frame,William,268740572,1,,N/A,Terminated,9,1,N/A,,,,,,,False
20821,3/23/2023 12:00:00 AM,,20835,Inactive,3/23/2023 10:39:41 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"ABBOTT,JOHN",ABBOTT,JOHN,034643659,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20823,1/1/2022 12:00:00 AM,,20837,Inactive,3/23/2023 10:39:43 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"BEATON,JAMES",BEATON,JAMES,026507694,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20826,1/1/2022 12:00:00 AM,,20840,Active,3/23/2023 10:39:45 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"CAPPIELLO,MARY",CAPPIELLO,MARY,032525317,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20828,1/1/2022 12:00:00 AM,,20842,Active,3/23/2023 10:39:47 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"CHAMBERS,JAMES",CHAMBERS,JAMES,021480171,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20830,1/1/2022 12:00:00 AM,,20844,Active,3/23/2023 10:39:50 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"CONNOR,JAYSON",CONNOR,JAYSON,015687683,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20832,3/23/2023 12:00:00 AM,,20846,Inactive,3/23/2023 10:39:52 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"DUDLEY,VICTOR",DUDLEY,VICTOR,478784181,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20834,1/1/2022 12:00:00 AM,,20848,Active,3/23/2023 10:39:54 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"EORI,MICHAEL",EORI,MICHAEL,019584095,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20836,1/1/2022 12:00:00 AM,,20850,Active,3/23/2023 10:39:57 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"HINCMAN,JEFFREY",HINCMAN,JEFFREY,024643705,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20838,1/1/2022 12:00:00 AM,,20852,Active,3/23/2023 10:39:59 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"HOWARD,KEVIN",HOWARD,KEVIN,014642069,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20841,3/23/2023 12:00:00 AM,,20855,Inactive,3/23/2023 10:40:02 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"KUCERA,ROBERT",KUCERA,ROBERT,352642358,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20844,3/23/2023 12:00:00 AM,,20858,Inactive,3/23/2023 10:40:06 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"LAPOMARDO,ANTHONY",LAPOMARDO,ANTHONY,020626820,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20848,3/23/2023 12:00:00 AM,,20861,Inactive,3/23/2023 10:40:10 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"LEONARDO,FRANK",LEONARDO,FRANK,012366116,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20851,3/23/2023 12:00:00 AM,,20865,Inactive,3/23/2023 10:40:14 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"LYONS,PATRICE",LYONS,PATRICE,012544714,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20855,3/23/2023 12:00:00 AM,,20869,Inactive,3/23/2023 10:40:17 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"MAGER,BRANDON",MAGER,BRANDON,023788700,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20857,3/23/2023 12:00:00 AM,,20871,Inactive,3/23/2023 10:40:20 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"MULLEN,BRUCE",MULLEN,BRUCE,312729184,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20861,1/1/2022 12:00:00 AM,,20875,Active,3/23/2023 10:40:24 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"MURPHY,PATRICK",MURPHY,PATRICK,022765011,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20864,3/23/2023 12:00:00 AM,,20878,Inactive,3/23/2023 10:40:27 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"NAGLE,WILLIAM",NAGLE,WILLIAM,017427330,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20867,3/23/2023 12:00:00 AM,,20881,Inactive,3/23/2023 10:40:30 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"NICHOLS,CASSANDRA",NICHOLS,CASSANDRA,013749962,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20870,1/1/2022 12:00:00 AM,,20884,Active,3/23/2023 10:40:34 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"NICKERSON,GARY",NICKERSON,GARY,015441068,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20874,1/1/2022 12:00:00 AM,,20888,Active,3/23/2023 10:40:37 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"PICARIELLO JR,ANTHONY",PICARIELLO JR,ANTHONY,028567655,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20877,1/1/2022 12:00:00 AM,,20891,Active,3/23/2023 10:40:41 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"RANSOM,EARL",RANSOM,EARL,033504169,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20881,1/1/2022 12:00:00 AM,,20895,Active,3/23/2023 10:40:44 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"ROGERS,JONATHAN",ROGERS,JONATHAN,001507946,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20884,3/23/2023 12:00:00 AM,,20898,Inactive,3/23/2023 10:40:47 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"ROSE,RICHARD",ROSE,RICHARD,027588592,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20888,1/1/2022 12:00:00 AM,,20902,Active,3/23/2023 10:40:51 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"RUSSO,JANICE",RUSSO,JANICE,026507570,1,8/19/1963 12:00:00 AM,Check,Employed - Full Time,1,1,N/A,EASTERN BANK,011301798,Checking,406530135,377,1,False
20888,1/1/2022 12:00:00 AM,,20902,Active,3/23/2023 10:40:51 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"RUSSO,JANICE",RUSSO,JANICE,026507570,1,8/19/1963 12:00:00 AM,Direct Deposit,Employed - Full Time,1,1,N/A,SANTANDER BANK,011075150,Checking,39704888971,39,2,False
20890,3/23/2023 12:00:00 AM,,20904,Inactive,3/23/2023 10:40:54 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"RYAN,ROBERT",RYAN,ROBERT,000121234,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20893,3/23/2023 12:00:00 AM,,20907,Inactive,3/23/2023 10:40:57 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"SALISBURY,RYAN",SALISBURY,RYAN,033665418,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20897,3/23/2023 12:00:00 AM,,20911,Inactive,3/23/2023 10:41:01 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"SCHLITTER,CRAIG",SCHLITTER,CRAIG,043902963,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20900,1/1/2022 12:00:00 AM,,20914,Active,3/23/2023 10:41:04 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"SNYDER,JEFFREY",SNYDER,JEFFREY,011525655,1,,N/A,Non-Participant,10,1,N/A,,,,,,,False
20905,3/23/2023 12:00:00 AM,,20919,Inactive,3/23/2023 10:41:08 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"SODERQUIST,JEFFREY",SODERQUIST,JEFFREY,030681799,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20908,3/23/2023 12:00:00 AM,,20922,Inactive,3/23/2023 10:41:11 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"TEMPLE,DEAN",TEMPLE,DEAN,026645964,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20911,3/23/2023 12:00:00 AM,,20925,Inactive,3/23/2023 10:41:15 AM,,221,2,Active - Part Time,Horizon Benefits Group,221,"WEBBER,DAVID",WEBBER,DAVID,023547081,2,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
20915,1/1/2022 12:00:00 AM,2/3/2025 12:00:00 AM,20929,Active,3/23/2023 10:41:18 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"WIGFALL,FRANCIS",WIGFALL,FRANCIS,018660413,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22783,1/1/2022 12:00:00 AM,,22797,Active,3/23/2023 11:21:33 AM,,408,1,Active - Full Time,Columbia Corridor Association,408,"COLLIER,SHELLEY",COLLIER,SHELLEY,453804697,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
22787,1/1/2022 12:00:00 AM,,22801,Active,3/23/2023 11:21:39 AM,,408,1,Active - Full Time,Columbia Corridor Association,408,"KING,MARISSA",KING,MARISSA,542788539,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26771,2/27/2024 12:00:00 AM,3/15/2024 12:00:00 AM,28478,Active,3/13/2024 1:44:22 PM,11/27/2023 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Asher,Joshua",Asher,Joshua,241737962,1,,N/A,Terminated,9,1,N/A,,,,,,,False
26781,4/1/2023 12:00:00 AM,,28505,Active,3/19/2024 8:38:37 AM,,406,1,Active - Full Time,Summit Cardiology Partners,406,"Chapman,Sharnette",Chapman,Sharnette,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26784,3/20/2024 12:00:00 AM,2/20/2026 12:00:00 AM,28514,Active,3/20/2024 10:22:37 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Abrams,Kristina",Abrams,Kristina,,1,,N/A,Terminated,9,1,N/A,,,,,,,False
26785,3/20/2024 12:00:00 AM,,28515,Active,3/20/2024 10:23:50 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Beckett,Brody",Beckett,Brody,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26786,3/20/2024 12:00:00 AM,,28516,Active,3/20/2024 10:24:45 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Dawson,Colton",Dawson,Colton,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26787,3/20/2024 12:00:00 AM,,28517,Active,3/20/2024 10:25:32 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Dewitt,Benjamin",Dewitt,Benjamin,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26788,3/20/2024 12:00:00 AM,,28518,Active,3/20/2024 10:26:17 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Masters,Cory",Masters,Cory,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26789,3/20/2024 12:00:00 AM,,28519,Active,3/20/2024 10:27:09 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Morehouse,William",Morehouse,William,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26790,3/20/2024 12:00:00 AM,,28520,Active,3/20/2024 10:28:08 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Patterson,Taylor",Patterson,Taylor,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26812,4/1/2024 12:00:00 AM,,28581,Active,4/1/2024 11:13:16 AM,,1264,1,Active - Full Time,Lakeside Creamery Co.,1264,"Kemp,Matthew",Kemp,Matthew,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
26933,4/12/2022 12:00:00 AM,,28736,Inactive,4/12/2024 8:47:11 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"TERRELL,AMY",TERRELL,AMY,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
28331,2/1/2025 12:00:00 AM,,30646,Active,1/22/2025 9:54:15 AM,,221,1,Active - Full Time,Horizon Benefits Group,221,"FOURNIER,CAROL",FOURNIER,CAROL,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
28399,11/1/2024 12:00:00 AM,1/15/2025 12:00:00 AM,30731,Inactive,2/3/2025 8:48:16 AM,,1102,2,Active - Part Time,Granite Advisory Services P.C.,1102,"Durham,Montavia",Durham,Montavia,,2,,N/A,Terminated,9,1,N/A,,,,,,,False
28407,10/30/2023 12:00:00 AM,2/4/2025 12:00:00 AM,30742,Active,2/4/2025 2:35:11 PM,7/30/2023 12:00:00 AM,1270,1,Active - Full Time,McElroy Packaging Inc,1270,"Boggs,Ken",Boggs,Ken,276829788,1,,N/A,Terminated,9,1,N/A,,,,,,,False
28413,2/6/2025 12:00:00 AM,,30753,Active,2/6/2025 4:09:32 PM,,221,1,Active - Full Time,Horizon Benefits Group,221,"HOANG,PHACH",HOANG,PHACH,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
28414,2/6/2025 12:00:00 AM,,30754,Active,2/6/2025 4:10:23 PM,,221,1,Active - Full Time,Horizon Benefits Group,221,"SNYDER,JUDITH",SNYDER,JUDITH,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
28415,2/6/2025 12:00:00 AM,,30755,Active,2/6/2025 4:11:11 PM,,221,1,Active - Full Time,Horizon Benefits Group,221,"SNYDER,JUSTIN",SNYDER,JUSTIN,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
28416,2/6/2025 12:00:00 AM,,30756,Active,2/6/2025 4:12:12 PM,,221,1,Active - Full Time,Horizon Benefits Group,221,"SOUINI,SAL",SOUINI,SAL,,1,,N/A,Employed - Full Time,1,1,N/A,,,,,,,False
